text,id,date
"hey @Swiggy your delivery boy drive bike without wearing helmet at speed of around 70 km/h. so you should take care about your staff and also make sure others life safed. At Gajera school, Kataragam, Surat. #Swiggy #safedrive
@SwiggyCares",1173996607760560128#,Tue Sep 17 16:26:17 +0000 2019
I’m spending the night at my grandmoms and I really just want to swiggy some food without offending her. What is the procedure 😭😭😭,1173996561719812096#,Tue Sep 17 16:26:06 +0000 2019
"One of the best Campaign on #tenyearchallenge #10yearchallenge 
Was @swiggy_in real time campaign Ad https://t.co/cN71iktbxD",1173996469109415936#,Tue Sep 17 16:25:44 +0000 2019
@SwiggyCares @swiggy_in @SwiggyCares SHAME ON YOU GUYS!!,1173996154998132738#,Tue Sep 17 16:24:29 +0000 2019
"@SwiggyCares @swiggy_in @SwiggyCares my orders we're cancelled by your backend team without my consent that too after payment was made.
Also, none of the orders have given any order id. So @swiggy_in @SwiggyCares this is nothing but felony of 420 fraud and stealing money from consumers.",1173996071254495232#,Tue Sep 17 16:24:09 +0000 2019
Hi...can you pls give me some discounted coupen for food delivery in my app i didnt find any cashback/discounted offer @SwiggyCares @swiggy_in,1173995929176723456#,Tue Sep 17 16:23:35 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173995890710761472#,Tue Sep 17 16:23:26 +0000 2019
@anandmahindra Swiggy ads are far far better.,1173995856397160448#,Tue Sep 17 16:23:18 +0000 2019
"RT @Dev6112: I have no words to express ♥️🙏🏼🙏🏼
@swiggy_in 
@SwiggyCares https://t.co/iU7UfvePCQ",1173995794606641154#,Tue Sep 17 16:23:03 +0000 2019
"RT @nikkupikku: Good effort ! 👍

@swiggy_in https://t.co/8EWd1nwQl1",1173995566994341888#,Tue Sep 17 16:22:09 +0000 2019
@SwiggyCares @swiggy_in @SwiggyCares https://t.co/vC1RjA51mw,1173995565375295488#,Tue Sep 17 16:22:09 +0000 2019
RT @rishibagree: Swiggy &amp; Zomato employs 4.3 lakh delivery partners who earns 25-30k monthly by delivering 3 million orders daily https://t…,1173995473088274432#,Tue Sep 17 16:21:47 +0000 2019
"RT @AkanchaS: Hey @swiggy_in @SwiggyCares, someone sent these pictures. Respect to him and you! 🙌💯
#PictureOfTheDay https://t.co/58oeymhap8",1173995242363600898#,Tue Sep 17 16:20:52 +0000 2019
"@SwiggyCares I really don't want another apology , it is ok if you are unable to resolve it , it's more a matter of principle than money . I order almost everyday from swiggy , would just trust the billing process much lesser now , might still order but will check thrice before doing so",1173995215511703553#,Tue Sep 17 16:20:45 +0000 2019
Swiggy is not doing any solution to my problem and I think Swiggy is meant only by her profit she has nothing to do with customer's setisfaction and her health. @SwiggyCares https://t.co/B2yWs67alp,1173995153045852161#,Tue Sep 17 16:20:30 +0000 2019
@swiggy_in this is 3rd instance where for same item your delivery was not as per instructions. Neither your customer executive understand what customer wants to say it nor the delivery person,1173995131009028096#,Tue Sep 17 16:20:25 +0000 2019
#fraud @swiggy_in @WeAreSwiggy this is new system Of fraud Doing by @SwiggyCares .I had raised the order with done online payment but cancelled by @swiggy_in without any intimation to client and they release 10% amount as refund. This is new trick  pls of fraud,1173994735322558464#,Tue Sep 17 16:18:51 +0000 2019
"@SharmaShradha @harshamjty @swiggy_in I never referred to anyone as swiggy, Uber etc and frankly it's difficult to recall names each time. I simply refer to them as bhaiyya or Haan ji, it's so much easier.",1173994677772550144#,Tue Sep 17 16:18:37 +0000 2019
DISAPPOINTED thats how do you feel when you order healthy food and get insect inside that food..!!?I've ordered this broccoli daliya khichdi from @Healthie_in through @swiggy_in and I'm really disappointed.Pls make sure this concern is raised in front of authorities @SwiggyCares https://t.co/dIeWBi1Cgu,1173994592699465728#,Tue Sep 17 16:18:17 +0000 2019
#WORST @swiggy_in So today I'd ordered one item wherein I'd given clear instructions about preparation. Your delivery boy failed to understand it. The order was bhel n he delivered it without imli water. Also it was not as per my instructions,1173994591038500864#,Tue Sep 17 16:18:16 +0000 2019
RT @rishibagree: Swiggy &amp; Zomato employs 4.3 lakh delivery partners who earns 25-30k monthly by delivering 3 million orders daily https://t…,1173994387333885953#,Tue Sep 17 16:17:28 +0000 2019
"@urbanhermit7 I m not a guru, but I believe Ola, Zomato, Swiggy etc created some very unhealthy habits among consumers. It's the kickback.",1173994142101364737#,Tue Sep 17 16:16:29 +0000 2019
"@swiggy_in please start weekly, monthly subscription for breakfast and meal.",1173994010588766208#,Tue Sep 17 16:15:58 +0000 2019
@brawling_virago @nirwamehta Ailaaaaaa kiun?? Swiggy pe kya order karti ho phir,1173993911661944832#,Tue Sep 17 16:15:34 +0000 2019
"@swiggy_in @SwiggyCares nice way of looting people. 

Place two orders, payment deducted from my account. But Swiggy doesn't even show my orders. 

What the hells is that?? Time to uninstall @swiggy_in.. Your service is getting worse each day https://t.co/J373L4kpJN",1173993635471249408#,Tue Sep 17 16:14:29 +0000 2019
After waiting for 70 odd minutes (initial arrival time was 45 mins) I call @SwiggyCares and they tell me pls cancel the order. #Thankyou @swiggy_in for your services. https://t.co/VZciF2ylBO,1173993428373270528#,Tue Sep 17 16:13:39 +0000 2019
"@swiggy_in @SwiggyCares my order is hour late, all wet plus the items are of inferior quality. Your cc not responding now. What a load of crap",1173993252116025344#,Tue Sep 17 16:12:57 +0000 2019
RT @MeetUunngLee: We never miss a chance to outrage against the brands at any given point for the slightest of mistakes. But @swiggy_in des…,1173993204426764288#,Tue Sep 17 16:12:46 +0000 2019
"RT @AkanchaS: Hey @swiggy_in @SwiggyCares, someone sent these pictures. Respect to him and you! 🙌💯
#PictureOfTheDay https://t.co/58oeymhap8",1173993177398706179#,Tue Sep 17 16:12:39 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173992883013074944#,Tue Sep 17 16:11:29 +0000 2019
@RebornSharma @SwasthF4H @MumbaiPolice @swiggy_in @Navimumpolice @WBPolice Generally such posts keep circulating for months n years...So by putting date n place inside things get cleared...,1173992854785445890#,Tue Sep 17 16:11:22 +0000 2019
"Seems there's a delivery issue with both @ZomatoIN and @swiggy_in an restaurants showing not accepting orders. Even if you place an order where its not written, order gets cancelled. Sadly, neither of them ready to accept there's an issue",1173992828042481664#,Tue Sep 17 16:11:16 +0000 2019
"Sooner or later, the liquidity across the world will collapse. 

In India, the govt &amp; big pvt players failed to create lots of jobs in the last 10 years. 

Startups like Zomato, swiggy, ola, uber, etc filled in the gap. 

These are also slowly shrinking!

#Unemployment will zoom!",1173992680881176577#,Tue Sep 17 16:10:41 +0000 2019
@jogakhichudi @nirwamehta Expenditure on swiggy is going up because of people like you. I am always hungry these days.,1173992617471700992#,Tue Sep 17 16:10:26 +0000 2019
"RT @rksharma0312: This proves no matter how hard time hits you, you still smile and say cheers to Life! 😢

A Great lesson to learn,
Kudos #…",1173992599251644416#,Tue Sep 17 16:10:22 +0000 2019
@swiggy_in any issue in application take care on backend service code application is showing unserviceable on all restaurants on every 5 mins.,1173992377028972544#,Tue Sep 17 16:09:29 +0000 2019
RT @bogas04: I just published Monorepos. Let’s talk about it. https://t.co/Px3wLwTB03,1173992142118604800#,Tue Sep 17 16:08:33 +0000 2019
RT @MeetUunngLee: We never miss a chance to outrage against the brands at any given point for the slightest of mistakes. But @swiggy_in des…,1173991990691684352#,Tue Sep 17 16:07:56 +0000 2019
"RT @virsanghvi: I agree.Would rather eat street food over much of what passes for restaurant food in India.

Dear Swiggy, Zomato, Please Ge…",1173991910282678273#,Tue Sep 17 16:07:37 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173991870982057985#,Tue Sep 17 16:07:28 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173991542249312258#,Tue Sep 17 16:06:10 +0000 2019
@swiggy_in @SwiggyCares pathetic. Don't know why your services are getting worse. We received rotten food to eat and you doing nothing. You rude customer service guy is like cherry on the cake.,1173991468798791683#,Tue Sep 17 16:05:52 +0000 2019
@RebornSharma @SwasthF4H @MumbaiPolice @swiggy_in @Navimumpolice @WBPolice You should mark date inside so that people are sure to rt,1173991363991371778#,Tue Sep 17 16:05:27 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173991353048391680#,Tue Sep 17 16:05:24 +0000 2019
@HopeBharatiya @SwasthF4H @MumbaiPolice @swiggy_in @Navimumpolice @WBPolice No..,1173991290393939968#,Tue Sep 17 16:05:09 +0000 2019
https://t.co/IFgr3wiFvl such kapoor team swiggy is having.,1173991163373600770#,Tue Sep 17 16:04:39 +0000 2019
Always a bad experience with #Zomato ... #swiggythebest #swiggy always a good service and reasonable with customers on all services. Exact opposite is #Zomato https://t.co/pnrQMU2rTp,1173991108784734209#,Tue Sep 17 16:04:26 +0000 2019
"@swiggy_in Wrong product deliver, instead of giving resolution their supervisor suggesting me to feedback the restaurant and when I raised the concern they arrogantly disconnect the call , pathetic food delivered and worst customer service experience , a big 0 company cheating",1173990960553873408#,Tue Sep 17 16:03:51 +0000 2019
"RT @KaurSardarni8: tu zomato 
te m swiggy https://t.co/A4iaw06Zui",1173990941658451969#,Tue Sep 17 16:03:46 +0000 2019
"RT @Jangid: A tight slap on the culture of ""Free"". This is Lucknow. Thank you @swiggy_in for giving equal opportunity to the hard working p…",1173990875304611845#,Tue Sep 17 16:03:31 +0000 2019
@HopeBharatiya @SwasthF4H @MumbaiPolice @swiggy_in @Navimumpolice @WBPolice Today evening suddenly. We are still in shock,1173990844908498944#,Tue Sep 17 16:03:23 +0000 2019
"Hey @swiggy_in . What kind of service is this?? I got a call from Swiggy and asked to cancel my order 51806202682. 
I asked to repeat the order they denied.
The representative ( Munna Kumar -0599) was completely rude.",1173990838512185344#,Tue Sep 17 16:03:22 +0000 2019
"RT @skycinemas: Location: Lucknow

This proves no matter how hard time hits you, you still smile and say cheers to life! 

A great lesson t…",1173990726633287680#,Tue Sep 17 16:02:55 +0000 2019
"@SwiggyCares @swiggy_in I have made two payments and NO refund from swiggy yet. 

Details sent in DM. Refer bank transaction. 

Since last ten days you're team is just misguiding on refund.",1173990598027530240#,Tue Sep 17 16:02:24 +0000 2019
@RebornSharma @SwasthF4H @MumbaiPolice @swiggy_in @Navimumpolice @WBPolice Hope this is not an old post...,1173990552615809029#,Tue Sep 17 16:02:14 +0000 2019
@RebornSharma @SwasthF4H @MumbaiPolice @swiggy_in @Navimumpolice @WBPolice When this happened..?,1173990479496540162#,Tue Sep 17 16:01:56 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173990417362227200#,Tue Sep 17 16:01:41 +0000 2019
"tu zomato 
te m swiggy https://t.co/A4iaw06Zui",1173990327750995976#,Tue Sep 17 16:01:20 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173990263296970752#,Tue Sep 17 16:01:05 +0000 2019
"RT @AkanchaS: Hey @swiggy_in @SwiggyCares, someone sent these pictures. Respect to him and you! 🙌💯
#PictureOfTheDay https://t.co/58oeymhap8",1173990196376850432#,Tue Sep 17 16:00:49 +0000 2019
"@swiggy_in - your listing of active restaurant out of order. It shows the restaurant is delivering but as soon as you build cart, it's not serving any more. 
Also screws your cart to checkout data. That might be something to think about if not about customers.",1173990175111692288#,Tue Sep 17 16:00:44 +0000 2019
"Dear @swiggy_in Is this part of your tax deduction or delivery charges? One slice less today was okay, K wasn't too hungry but not cool buddy! https://t.co/jx86xw3IMd",1173989843384188928#,Tue Sep 17 15:59:24 +0000 2019
"RT @Jangid: A tight slap on the culture of ""Free"". This is Lucknow. Thank you @swiggy_in for giving equal opportunity to the hard working p…",1173989724173680640#,Tue Sep 17 15:58:56 +0000 2019
"Just Got Food Form Swiggy .. 
#swiggy worst service ever .. 
People whom swiggy sending for delivery ,they don't know how to talk ... https://t.co/XMET3CNgrP",1173989688094294017#,Tue Sep 17 15:58:47 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173989637628583936#,Tue Sep 17 15:58:35 +0000 2019
"RT @AkanchaS: Hey @swiggy_in @SwiggyCares, someone sent these pictures. Respect to him and you! 🙌💯
#PictureOfTheDay https://t.co/58oeymhap8",1173989507710050304#,Tue Sep 17 15:58:04 +0000 2019
"RT @rama_rajeswari: Ability is greater than disability. 
@swiggy_in great job👍🏼👍🏼 https://t.co/xn3rVYUQ9f",1173989499048615936#,Tue Sep 17 15:58:02 +0000 2019
"RT @satya1901: @swiggy_in Seeing is not believing.
DON'T ORDER JUST BY SEEING DISH PIC. #swiggyCheats
Order Id in pic. dont ask me for it a…",1173988973938503682#,Tue Sep 17 15:55:57 +0000 2019
"@Ranjeet65239010 @swiggy_in @SwiggyCares @thebharatseva @Zomato @UberEats Not giving saying sorry for inconvenience , ab uska Kya achar dalau",1173988717989519360#,Tue Sep 17 15:54:56 +0000 2019
"RT @AkanchaS: Hey @swiggy_in @SwiggyCares, someone sent these pictures. Respect to him and you! 🙌💯
#PictureOfTheDay https://t.co/58oeymhap8",1173988599257190400#,Tue Sep 17 15:54:28 +0000 2019
RT @SharmaShradha: Must watch by everyone who has got a delivery at home or office! https://t.co/A9G7NMcsoL brilliant @harshamjty 💛👏👏👏 #nam…,1173988545897172992#,Tue Sep 17 15:54:15 +0000 2019
"RT @AkanchaS: Hey @swiggy_in @SwiggyCares, someone sent these pictures. Respect to him and you! 🙌💯
#PictureOfTheDay https://t.co/58oeymhap8",1173988508932792320#,Tue Sep 17 15:54:06 +0000 2019
"RT @Bakrolwala: @AkanchaS @swiggy_in @SwiggyCares @ZomatoIN @Zomato is more professional &amp; technologically savvy.

They have gifted a diffe…",1173988268959907840#,Tue Sep 17 15:53:09 +0000 2019
RT @MeetUunngLee: We never miss a chance to outrage against the brands at any given point for the slightest of mistakes. But @swiggy_in des…,1173988187137617921#,Tue Sep 17 15:52:50 +0000 2019
"RT @AkanchaS: Hey @swiggy_in @SwiggyCares, someone sent these pictures. Respect to him and you! 🙌💯
#PictureOfTheDay https://t.co/58oeymhap8",1173988162139344896#,Tue Sep 17 15:52:44 +0000 2019
